56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
56.37760,0.69184,0.39834,0.59018,0.45335,0.02613,0.11295,0.60573,0.95765,0.07173,0.80209,0.49643,0.99648,0.38655,0.60570,0.00485,0.85675,0.08426,0.78581,0.28471,0.97491,0.18455,0.48727,0.19259,0.18911,0.29126,0.34053,0.91482,0.85116,0.62614,0.99245,0.08483,0.56745,0.29049,0.25434,0.29168,0.40055,0.78872,0.73554,0.66921,0.15184,0.99491,0.95228,0.63406,0.01031,0.56181,0.51409,0.67742,0.07059,0.95667,0.75140,0.61364,0.54200,0.73709,0.75187,0.75206,0.05023,0.41295,0.59003,0.18332,0.13211,0.77469,0.92639,0.37470,0.92738,0.20886,0.78965,0.90250,0.95752,0.96361,0.01730,0.87277,0.68557,0.68775,0.89963,0.77103,0.96282,0.34618,0.94893,0.84806,0.86837,0.80743,0.94774,0.06714,0.95365,0.85388,0.16038,0.72059,0.71960,0.63638,0.53902,0.18082,0.15844,0.25791,0.77372,0.64306,0.81057,0.67305,0.28012,0.09625,0.98433
